RPM,Flowrate_GPM,Head_ft,Power_HP,Flowrate_norm_global,Head_norm_global,Power_norm_global,Flowrate_norm_per_rpm,Head_norm_per_rpm,Power_norm_per_rpm,RPM_norm
1725,4.069856068593531,162.09264653706032,0.3463013815559531,0.2713229944116805,0.1212184884310618,0.0244497800995486,0.5426459888233611,0.6923394843671796,0.5762845956384555,0.5
1725,4.230878476420524,159.3514490854212,0.3473419812555743,0.2820577864971582,0.1174793161630756,0.0248068247129679,0.5641155729943164,0.6709831992535449,0.584700185056089,0.5
1725,4.262626839359768,158.81097442256385,0.3475239341016461,0.2841743371052776,0.1167420734410321,0.0248692553321675,0.5683486742105552,0.666772436913249,0.5861716831225094,0.5
1725,4.423207502048779,155.9134845603314,0.3484442369423398,0.2948796796111905,0.112789708122309,0.0251850243758293,0.589759359222381,0.6441984995360999,0.5936144018259449,0.5
1725,4.455202117572646,155.3361792199869,0.3486065598385915,0.2970126470046015,0.1120022259518853,0.0252407196789919,0.594025294009203,0.6397007945500366,0.5949271475901744,0.5
1725,4.615536920515438,152.2714639917641,0.3494200095130912,0.307701598914364,0.1078217543175661,0.0255198258758066,0.6154031978287281,0.615824027786341,0.6015057180769705,0.5
1725,4.64756063045534,151.65934765946648,0.3495671260831303,0.3098365059291681,0.1069867876816749,0.0255703036713473,0.6196730118583362,0.611055115241408,0.602695486486889,0.5
1725,4.807866595155225,148.43595445962677,0.3503035699157695,0.3205235352956903,0.1025898689356544,0.0258229880644193,0.6410470705913807,0.5859421106426459,0.6086512915163309,0.5
1725,4.839707442425089,147.79570647659656,0.3504409449285918,0.3226462515056894,0.1017165288917443,0.0258701233926002,0.6452925030113787,0.5809540283500527,0.609762277522358,0.5
1725,5.000196407672576,144.40698944815378,0.3511333628618163,0.3333454808688241,0.0970940976512553,0.0261077018710322,0.6666909617376482,0.554553008975991,0.6153620341180448,0.5
1725,5.031629717593732,143.7432765727802,0.3512654963211038,0.335441028011086,0.0961887499624128,0.0261530387473625,0.6708820560221721,0.5493821149962111,0.6164306303727817,0.5
1725,5.192526272425922,140.1681475453128,0.3519418431147043,0.3461674299243462,0.0913120405863754,0.0263851029883442,0.6923348598486924,0.5215287858670125,0.6219004156523147,0.5
1725,5.2232938626152565,139.4844902419862,0.352075273814141,0.3482185958962807,0.0903794873958432,0.0264308849662902,0.6964371917925614,0.5162025076446499,0.6229795030118209,0.5
1725,5.384856073952575,135.7144450620654,0.3527759253350637,0.3589893747647691,0.0852368996638338,0.0266712885062111,0.7179787495295383,0.4868306140929728,0.6286458466856395,0.5
1725,5.414685316349097,135.01838135640776,0.3529183153118988,0.3609779844217433,0.0842874233306384,0.0267201445401426,0.7219559688434866,0.4814076793290472,0.6297973899569541,0.5
1725,5.5771856539355,131.05840767581458,0.3536940111541549,0.3718113048356586,0.0788857607252778,0.026986296858109,0.7436226096713172,0.4505560794508014,0.6360706357821923,0.5
1725,5.60581291048545,130.3607895405592,0.3538521120588054,0.3737197823648949,0.0779341640486388,0.0270405435356765,0.7474395647297899,0.4451210343437635,0.6373492372468856,0.5
1725,5.769514804456721,126.20176093736892,0.3547561951128243,0.3846332062758614,0.0722609775346534,0.0273507473389629,0.7692664125517228,0.4127186254649788,0.6446607824883779,0.5
1725,5.796665868635271,125.51195796816526,0.3549364540098056,0.3864432713021486,0.0713200412546789,0.0274125967400452,0.7728865426042972,0.4073444672212024,0.6461185811658352,0.5
1725,5.961843204833605,121.13085029577564,0.3560330844856361,0.3974550577066053,0.0653439243930989,0.0277888663127246,0.7949101154132105,0.3732118714429822,0.6549873054512767,0.5
1725,5.987211370236561,120.4579936761006,0.3562489605899589,0.3991462632031926,0.0644261040401304,0.0278629364861472,0.7982925264063853,0.3679697398330233,0.6567331493715859,0.5
1725,6.154170025400538,115.84239594902418,0.3576697327856331,0.4102768038170301,0.0581301274365682,0.0283504237106255,0.8205536076340603,0.3320102649070757,0.6682232886241115,0.5
1725,6.177436532369218,115.19918978174776,0.3579243727768358,0.4118278992094953,0.0572527522362376,0.0284377943270626,0.8236557984189906,0.3269991358156673,0.6702826257698479,0.5
1725,6.346494197297071,110.35215333267736,0.3597746222520977,0.4230983733500057,0.0506410781076758,0.0290726413377475,0.8461967467000114,0.2892365542472984,0.6852460549440682,0.5
1725,6.367358449613742,109.75395631212425,0.3600699421535241,0.42448931895603,0.0498250983216495,0.029173969812163,0.8489786379120601,0.2845760851091049,0.6876343806740928,0.5
1725,6.538813885157629,104.66387124252994,0.3624967821646275,0.4359196439482272,0.042881890008605,0.0300066532675881,0.8718392878964544,0.2449199458062211,0.7072608413805163,0.5
1725,6.55697071838154,104.12484006273112,0.3628315282957511,0.4371300955382866,0.042146616291683,0.0301215094442948,0.8742601910765732,0.240720429440102,0.7099680168675967,0.5
1725,6.73112587073818,98.77059070040262,0.3660423174651894,0.4487404010627939,0.0348430706388408,0.0312231770482643,0.8974808021255878,0.1990062231602845,0.7359344700257269,0.5
1725,6.746251394752272,98.30556956142712,0.3664267718208243,0.4497487660330261,0.034208751448939,0.0313550888264774,0.8994975320660522,0.1953833086482746,0.7390436483274527,0.5
1725,6.923420759958575,92.66452367041389,0.3709299899622375,0.461560018423744,0.0265139966090418,0.0329002072625378,0.923120036847488,0.1514347108135805,0.7754622970643005,0.5
1725,6.935177780019427,92.2901819233088,0.3713318829497162,0.4623438171980962,0.0260033700291551,0.0330381024843051,0.9246876343961924,0.1485182667331543,0.7787125059329734,0.5
1725,7.115686326770867,86.36795656799639,0.377502249143182,0.4743776809638795,0.017925068044704,0.035155243218637,0.948755361927759,0.1023790391048707,0.8286137969477205,0.5
1725,7.1237821497858365,86.10234427874899,0.3778775700555174,0.4749174007333161,0.0175627555431378,0.0352840211820573,0.9498348014666322,0.1003096909900675,0.8316491108145384,0.5
1725,7.307897155604713,79.8869442203494,0.3864131089168311,0.4871916943173847,0.009084544125383,0.0382126864259284,0.9743833886347696,0.0518863803441629,0.9006781433437832,0.5
1725,7.312063359555558,79.74630047344665,0.3866794562058205,0.487469440339206,0.0088926968734567,0.0383040739833792,0.974938880678412,0.0507906446259975,0.9028321603278844,0.5
1725,7.5000010780253135,73.22777845962312,0.3986943989219866,0.4999985805999793,1.0073208593381663e-06,0.0424265723647552,0.9999971611999589,5.753313816836722e-06,1.0,0.5
1725,7.500022369095245,73.2270399899366,0.3986943989219866,0.5,0.0,0.0424265723647552,1.0,0.0,1.0,0.5
2070,1.384475762960599,278.6896750270908,0.5236866701981676,0.0922982261174536,0.2802644466851149,0.0853132051347351,0.153830362121714,0.9372989623268642,0.2265856768654301,0.6
2070,1.4031438599946493,278.5339336626258,0.5242859935290308,0.0935427618500664,0.280052005297269,0.0855188415259998,0.1559045881439739,0.9364563516316232,0.2293906770789827,0.6
2070,1.6152344727731232,276.7247392074996,0.5310949817329906,0.1076820897994079,0.2775841459571995,0.0878551025896388,0.1794701324680545,0.9266680298014076,0.2612586394669575,0.6
2070,1.636983317630232,276.539215251463,0.5317670164827624,0.1091320080486196,0.2773310791702579,0.0880856873068206,0.1818866626518448,0.925664285740754,0.2644039493849101,0.6
2070,1.845998191825461,274.6876601227493,0.5382255323074518,0.1230662874295911,0.2748054371061322,0.0903016962934926,0.2051104593947232,0.9156467790902754,0.2946316033649314,0.6
2070,1.8707843581316983,274.4680922402139,0.5389552482083843,0.1247186931132734,0.2745059321810762,0.0905520722371424,0.2078644686036256,0.9144588464765387,0.2980468771454466,0.6
2070,2.0767677214627573,272.56048695878883,0.5450194912096255,0.1384508724308382,0.2719038340497273,0.0926328005891178,0.2307514319397698,0.9041380905364016,0.3264292244320383,0.6
2070,2.104536331860297,272.303322753896,0.5457984356257137,0.1403021070704326,0.2715530452867074,0.0929000675391454,0.2338368227101045,0.9027467497694818,0.3300749013829526,0.6
2070,2.3075425170547925,270.3299629501344,0.551493014220927,0.1538358084945866,0.2688612536944702,0.0948539587557716,0.2563929895889291,0.8920702407898641,0.3567271162277493,0.6
2070,2.3382296570144607,270.0316628346438,0.5523088297019171,0.1558816111354149,0.268454352864064,0.0951338766945694,0.2598026603302464,0.8904563415629794,0.3605453600379823,0.6
2070,2.538322602454435,267.9802872234662,0.5576282867364072,0.1692210972110223,0.2656561426176799,0.0969590583481597,0.282035134992511,0.8793577420619875,0.3854419014361584,0.6
2070,2.5718518310882112,267.63654176192733,0.5584656795018887,0.1714563718105472,0.2651872513686152,0.0972463797613221,0.285760592301396,0.8774979689482215,0.3893611329511739,0.6
